-11,-16,YCCjokNXtACoiCWUPJXVkLk7AU8=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-9,-13,YCCjokNXtACoiCWUPJXVkLk7AU8=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-8,-13,YCCjokNXtACoiCWUPJXVkLk7AU8=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-7,-13,YCCjokNXtACoiCWUPJXVkLk7AU8=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-6,-13,YCCjokNXtACoiCWUPJXVkLk7AU8=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-5,-13,YCCjokNXtACoiCWUPJXVkLk7AU8=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-4,-13,YCCjokNXtACoiCWUPJXVkLk7AU8=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-10,-15,YCCjokNXtACoiCWUPJXVkLk7AU8=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-10,-16,YCCjokNXtACoiCWUPJXVkLk7AU8=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-16,-12,hJwWjvPOI7EmJd4SYRZiUA+tnpQ=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-9,-14,hJwWjvPOI7EmJd4SYRZiUA+tnpQ=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-15,-12,hJwWjvPOI7EmJd4SYRZiUA+tnpQ=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-14,-12,hJwWjvPOI7EmJd4SYRZiUA+tnpQ=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-13,-12,hJwWjvPOI7EmJd4SYRZiUA+tnpQ=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-11,-12,hJwWjvPOI7EmJd4SYRZiUA+tnpQ=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-12,-12,hJwWjvPOI7EmJd4SYRZiUA+tnpQ=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-9,-12,hJwWjvPOI7EmJd4SYRZiUA+tnpQ=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-10,-12,hJwWjvPOI7EmJd4SYRZiUA+tnpQ=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-8,-12,hJwWjvPOI7EmJd4SYRZiUA+tnpQ=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-7,-12,hJwWjvPOI7EmJd4SYRZiUA+tnpQ=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-6,-12,hJwWjvPOI7EmJd4SYRZiUA+tnpQ=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-5,-12,hJwWjvPOI7EmJd4SYRZiUA+tnpQ=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-4,-12,hJwWjvPOI7EmJd4SYRZiUA+tnpQ=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-3,-12,hJwWjvPOI7EmJd4SYRZiUA+tnpQ=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-9,-15,hJwWjvPOI7EmJd4SYRZiUA+tnpQ=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-9,-16,hJwWjvPOI7EmJd4SYRZiUA+tnpQ=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-16,-11,hJwWjvPOI7EmJd4SYRZiUA+tnpQ=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-8,-14,hJwWjvPOI7EmJd4SYRZiUA+tnpQ=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-15,-11,hJwWjvPOI7EmJd4SYRZiUA+tnpQ=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-14,-11,hJwWjvPOI7EmJd4SYRZiUA+tnpQ=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-8,-15,hJwWjvPOI7EmJd4SYRZiUA+tnpQ=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-8,-16,hJwWjvPOI7EmJd4SYRZiUA+tnpQ=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-7,-14,hJwWjvPOI7EmJd4SYRZiUA+tnpQ=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-16,-10,hJwWjvPOI7EmJd4SYRZiUA+tnpQ=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-15,-10,hJwWjvPOI7EmJd4SYRZiUA+tnpQ=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-14,-10,hJwWjvPOI7EmJd4SYRZiUA+tnpQ=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-7,-15,hJwWjvPOI7EmJd4SYRZiUA+tnpQ=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-7,-16,hJwWjvPOI7EmJd4SYRZiUA+tnpQ=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-16,-16,hJwWjvPOI7EmJd4SYRZiUA+tnpQ=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-6,-14,hJwWjvPOI7EmJd4SYRZiUA+tnpQ=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-14,-9,hJwWjvPOI7EmJd4SYRZiUA+tnpQ=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
-6,-15,hJwWjvPOI7EmJd4SYRZiUA+tnpQ=,hoaYChYk2XkSZJz1rxhMJvO38Lw=
